build_year,lat,living_area,long,municipality_name,zipcode,num_rooms,object_type_name,price,water_percentage_1000,travel_time_private_transport,travel_time_public_transport,number_of_buildings_in_hectare,number_of_apartments_in_hectare,number_of_workplaces_in_hectare,number_of_workplaces_sector_1_in_hectare,number_of_workplaces_sector_2_in_hectare,number_of_workplaces_sector_3_in_hectare,population_in_hectare
2016,46.8840408325195,282.0,8.637905120849611,Altdorf (UR),6460,7.5,Einfamilienhaus,1850000.0,0.0,49.0,87.0,3,4.0,3,0,0,3,7
1985,47.5262870788574,194.0,8.954874992370609,Stettfurt,9507,7.5,Einfamilienhaus,1249000.0,0.00018111372562114786,29.0,68.0,10,11.0,3,0,0,3,22
1988,47.5604972839355,207.0,7.57247686386108,Basel,4055,8.0,Wohnung,1675000.0,7.449516740764775e-06,0.0,0.0,18,132.0,14,0,3,13,239
1962,46.458038330078104,267.0,6.902600765228269,Montreux,1817,7.0,Einfamilienhaus,2950000.0,0.0002404203123287489,22.0,20.0,8,18.0,3,3,0,3,28
1997,47.5258102416992,238.0,7.90089321136475,Zuzgen,4315,6.5,Einfamilienhaus,980000.0,0.0,21.0,45.0,9,12.0,3,0,0,3,17
1988,46.7953071594238,110.0,9.82470417022705,Davos,7270,4.5,Wohnung,850000.0,0.007541285243032083,95.0,141.0,5,46.0,9,0,3,8,83
1992,47.5446929931641,85.0,7.95627498626709,Stein (AG),4332,3.5,Wohnung,425000.0,0.047045019010266434,23.0,28.0,9,38.0,0,0,0,0,68
1984,47.418628692627,145.0,7.767695426940921,Hölstein,4434,6.5,Einfamilienhaus,890000.0,0.009798901528823692,22.0,35.0,15,30.0,3,0,0,3,63
2009,46.8054542541504,113.0,9.84411144256592,Davos,7260,3.5,Wohnung,1350000.0,0.013009506656539615,95.0,141.0,8,36.0,3,0,3,3,47
1967,46.359447479248,112.0,8.04557514190674,Mörel-Filet,3983,6.0,Sonstiges,465000.0,0.02016783971307395,99.0,96.0,10,25.0,4,3,0,3,19
1940,47.08066177368161,114.0,9.48819446563721,Wartau,9477,5.5,Einfamilienhaus,480000.0,0.05047814702484108,56.0,67.0,3,3.0,0,0,0,0,6
1996,46.7498054504395,100.0,7.28208780288696,Brünisried,1719,5.5,Einfamilienhaus,575000.0,0.0,30.0,60.0,14,15.0,0,0,0,0,37
2017,46.508182525634794,103.0,6.643762111663821,Pully,1009,3.5,Wohnung,1600000.0,0.32784118957637426,5.0,4.0,2,9.0,0,0,0,0,9
2004,47.4087066650391,114.0,8.32692050933838,Remetschwil,5453,4.5,Wohnung,618000.0,0.00010484451020345708,24.0,40.0,9,33.0,3,0,0,3,88
2014,47.57804870605471,80.0,8.515978813171388,Eglisau,8193,2.5,Wohnung,595000.0,0.07974343634830652,18.0,23.0,10,33.0,3,0,0,3,66
1993,47.43566513061521,158.0,8.36197566986084,Würenlos,5436,6.5,Einfamilienhaus,1155000.0,0.08227945185662447,11.0,18.0,13,18.0,3,0,0,3,51
1991,46.435432434082,93.0,8.18934440612793,Niederwald,3989,4.5,Sonstiges,335000.0,0.014968271452837446,89.0,139.0,10,14.0,3,0,0,3,11
1981,47.2665863037109,127.0,8.66429328918457,Meilen,8706,6.5,Mehrfamilienhaus,1180000.0,0.21284725363289536,18.0,12.0,15,20.0,3,0,3,0,48
1997,47.5023880004883,150.0,8.32973289489746,Freienwil,5423,5.5,Mehrfamilienhaus,640000.0,0.0,22.0,40.0,13,13.0,0,0,0,0,36
2016,47.255191802978494,91.0,7.65254783630371,Wiedlisbach,4537,3.5,Wohnung,405000.0,0.004363924149755634,25.0,73.0,4,18.0,0,0,0,0,25
1985,46.9849319458008,186.0,8.41208839416504,Ennetbürgen,6373,6.5,Wohnung,1240000.0,0.1452128851193427,43.0,101.0,6,54.0,7,3,3,5,102
2016,47.15022277832029,141.0,9.13925075531006,Amden,8873,4.5,Wohnung,1045000.0,0.0,38.0,73.0,4,26.0,0,0,0,0,23
2007,46.58256530761721,170.0,6.6464376449585,Cugy (VD),1053,6.5,Einfamilienhaus,1490000.0,0.0017183715589056071,10.0,4.0,11,12.0,4,0,0,4,38
1990,47.249683380127,83.0,7.64939212799072,Wiedlisbach,4537,3.5,Wohnung,295000.0,0.00454202050462506,25.0,73.0,5,34.0,3,0,0,3,72
1964,47.38565826416021,118.0,8.04009437561035,Aarau,5000,4.5,Wohnung,550000.0,0.010539836135940898,28.0,26.0,7,46.0,4,0,0,4,61
2004,47.23690032958979,188.0,7.81747007369995,Roggwil (BE),4914,6.5,Einfamilienhaus,825000.0,0.002453045503367557,36.0,53.0,11,16.0,3,3,0,3,35
1990,47.3535652160645,105.0,7.941101551055911,Dulliken,4657,4.5,Wohnung,349000.0,0.04739634681222324,38.0,41.0,8,68.0,3,0,3,3,152
1981,46.375373840332,200.0,6.16517686843872,Crassier,1263,7.0,Mehrfamilienhaus,1490000.0,0.0,17.0,37.0,7,49.0,3,0,0,3,121
1973,47.453426361084006,120.0,8.46168422698975,Regensdorf,8106,5.0,Wohnung,560000.0,0.0,9.0,6.0,5,48.0,3,0,0,3,147
2016,47.221641540527294,123.0,7.51586103439331,Langendorf,4513,4.5,Wohnung,770000.0,5.2997943524973606e-05,30.0,60.0,9,36.0,3,0,0,3,46
2014,45.9797554016113,382.0,8.88597583770752,Magliaso,6983,10.0,Einfamilienhaus,3400000.0,0.13019075179629658,13.0,24.0,9,11.0,3,0,0,3,14
2006,46.553279876709006,140.0,9.889479637146,Bever,7502,4.5,Wohnung,2550000.0,0.01855628310774769,106.0,185.0,9,34.0,3,3,0,3,26
2015,46.1313972473145,240.0,8.8099365234375,Gambarogno,6575,5.5,Einfamilienhaus,2490000.0,0.18653113330550214,31.0,62.0,12,24.0,3,0,0,3,13
1992,46.381706237793,53.1,7.625544548034671,Leukerbad,3954,2.5,Wohnung,290000.0,0.0,80.0,124.0,7,48.0,3,0,0,3,21
1980,46.3941535949707,120.0,8.13650703430176,Ernen,3995,5.5,Sonstiges,490000.0,0.014309494373750906,97.0,132.0,7,8.0,0,0,0,0,0
2005,46.374137878418,90.0,7.62709140777588,Leukerbad,3954,3.5,Wohnung,685000.0,0.0,80.0,124.0,6,60.0,3,0,0,3,16
1985,46.13712310791021,120.0,8.81467533111572,Gambarogno,6575,4.5,Einfamilienhaus,955000.0,0.4163778897086461,31.0,62.0,9,12.0,0,0,0,0,6
2009,47.421714782714794,302.0,9.13590908050537,Oberuzwil,9248,7.0,Einfamilienhaus,2380000.0,0.00017839368901000982,41.0,63.0,5,5.0,3,0,0,3,20
2013,46.823883056640604,71.0,9.28989791870117,Flims,7018,2.0,Wohnung,810000.0,0.036598965854739055,78.0,119.0,1,1.0,0,0,0,0,0
1984,46.1342964172363,53.0,8.82234287261963,Gambarogno,6579,1.5,Wohnung,365000.0,0.124163616964838,34.0,80.0,13,22.0,0,0,0,0,32
2016,47.2487602233887,125.0,7.61259984970093,Attiswil,4536,5.5,Wohnung,610000.0,0.00014101252097993753,28.0,73.0,12,24.0,3,3,0,0,41
1959,46.6264495849609,357.0,8.04678249359131,Grindelwald,3818,11.0,Sonstiges,2180000.0,0.0,50.0,98.0,8,38.0,3,0,0,3,7
1980,46.0979804992676,69.0,7.21661472320557,Bagnes,1936,2.0,Wohnung,599000.0,0.0,59.0,86.0,5,19.0,3,0,0,3,16
2008,47.395442962646506,115.0,8.54507446289063,Zürich,8057,4.5,Wohnung,1295000.0,0.004790871059721093,0.0,0.0,17,78.0,7,0,3,6,140
2013,46.7740821838379,180.0,7.57173681259155,Uetendorf,3661,4.5,Wohnung,1180000.0,7.655086277042409e-05,17.0,37.0,8,23.0,12,0,3,11,29
2017,46.9359664916992,132.0,9.56966686248779,Zizers,7205,4.5,Wohnung,1090000.0,0.002752142203937055,63.0,78.0,13,18.0,0,0,0,0,45
2010,46.757774353027294,117.0,7.0891585350036594,Hauterive (FR),1730,4.5,Wohnung,630000.0,0.011118237056982814,24.0,55.0,7,9.0,3,0,3,0,25
1948,47.1966781616211,160.0,7.40864372253418,Grenchen,2540,5.0,Mehrfamilienhaus,680000.0,0.0324266054524068,31.0,47.0,10,25.0,3,0,3,3,45
1994,47.2696647644043,124.0,8.10569095611572,Schmiedrued,5046,4.5,Wohnung,435000.0,0.0,39.0,75.0,5,15.0,3,0,0,3,28
2016,47.3188552856445,106.0,7.90479326248169,Aarburg,4663,3.5,Wohnung,543000.0,0.05132768770545355,33.0,37.0,7,25.0,0,0,0,0,77
2003,47.4640579223633,129.0,7.4699878692627,Metzerlen-Mariastein,4116,4.5,Einfamilienhaus,820000.0,0.00013458351030247993,20.0,54.0,12,12.0,3,0,0,3,30
2012,46.56193542480471,101.0,6.78766059875488,Essertes,1078,4.5,Wohnung,590000.0,0.0,11.0,29.0,2,12.0,3,0,3,0,22
2004,47.0548286437988,137.0,8.25795936584473,Luzern,6014,5.5,Wohnung,695000.0,0.022415357720276675,34.0,72.0,4,32.0,3,0,3,0,104
1900,46.833911895752,241.5,9.33956336975098,Trin,7016,7.0,Einfamilienhaus,1090000.0,0.0006479438988957001,73.0,115.0,5,10.0,0,0,0,0,18
2005,47.50952529907229,242.0,8.59120750427246,Embrach,8424,8.5,Mehrfamilienhaus,1090000.0,0.00044910070420104336,14.0,27.0,14,30.0,3,0,3,3,101
2016,46.1626968383789,138.0,9.00539779663086,Camorino,6528,4.5,Einfamilienhaus,860000.0,0.008697535904164564,20.0,54.0,13,14.0,0,0,0,0,30
1982,46.8383979797363,100.0,7.56228399276733,Wichtrach,3114,4.5,Wohnung,395000.0,0.039916508854283515,15.0,25.0,9,37.0,3,0,3,0,70
1980,46.4662895202637,180.0,6.2322664260864284,Bassins,1269,5.5,Mehrfamilienhaus,1300000.0,0.0,27.0,42.0,1,1.0,3,0,0,3,3
1975,47.2600517272949,254.0,8.239010810852049,Aesch (LU),6287,6.5,Einfamilienhaus,650000.0,0.14635252661086254,30.0,79.0,8,11.0,3,0,3,3,28
1998,47.3549270629883,130.0,7.95418453216553,Obergösgen,4653,5.5,Einfamilienhaus,650000.0,0.05735602263528694,37.0,52.0,12,14.0,3,0,3,3,37
2001,47.20744323730471,188.0,8.69110107421875,Richterswil,8805,5.5,Einfamilienhaus,2050000.0,0.00035088833329968765,16.0,24.0,4,4.0,0,0,0,0,12
1899,47.660003662109396,132.0,9.06597137451172,Salenstein,8269,5.5,Einfamilienhaus,790000.0,0.0,42.0,79.0,10,14.0,3,0,0,3,24
1970,46.4866218566895,32.0,9.83721160888672,St. Moritz,7500,1.0,Sonstiges,330000.0,0.10738767262718668,99.0,203.0,5,18.0,6,0,0,6,49
2006,47.37414932250979,128.0,8.78195381164551,Pfäffikon,8330,4.5,Wohnung,860000.0,0.004025370733447926,17.0,26.0,19,30.0,3,0,0,3,63
1750,46.2294998168945,140.0,6.25181007385254,Jussy,1254,5.0,Einfamilienhaus,1200000.0,0.0012043387486247955,13.0,37.0,0,0.0,0,0,0,0,0
2012,47.528629302978494,146.0,8.26528167724609,Würenlingen,5303,4.5,Mehrfamilienhaus,950000.0,0.0,29.0,31.0,4,18.0,3,0,3,3,63
1959,47.11438369750979,140.0,7.85803747177124,Huttwil,4950,5.5,Einfamilienhaus,560000.0,0.0,38.0,70.0,7,25.0,0,0,0,0,43
1997,47.1905670166016,180.0,7.69871616363525,Herzogenbuchsee,3360,6.5,Einfamilienhaus,975000.0,0.0,27.0,32.0,8,12.0,3,0,3,3,23
1996,47.461940765380895,236.0,7.5977277755737305,Aesch (BL),4147,5.0,Einfamilienhaus,1850000.0,0.01887489144268313,11.0,14.0,14,14.0,0,0,0,0,35
2016,47.48291015625,130.0,7.73583650588989,Liestal,4410,4.5,Wohnung,990000.0,0.010329309371470956,15.0,16.0,11,16.0,24,0,3,23,20
1998,46.833156585693395,60.0,9.342848777771,Trin,7016,2.5,Wohnung,370000.0,0.0003806835434429714,73.0,115.0,9,24.0,0,0,0,0,23
2000,47.2392768859863,126.0,9.03121185302734,Gommiswald,8738,4.5,Einfamilienhaus,790000.0,0.0,35.0,64.0,5,6.0,0,0,0,0,14
1944,46.6859855651855,170.0,7.6884479522705105,Spiez,3700,7.0,Einfamilienhaus,720000.0,0.2883855809863429,23.0,34.0,8,25.0,3,0,0,3,45
1865,47.5649528503418,140.0,8.68389225006104,Henggart,8444,6.5,Einfamilienhaus,1390000.0,0.0,19.0,29.0,6,8.0,4,3,0,3,18
1978,46.1757621765137,160.0,7.57140016555786,Anniviers,3961,7.0,Sonstiges,1750000.0,0.0,78.0,143.0,5,35.0,0,0,0,0,4
1964,47.5704956054688,284.0,7.6609616279602095,Bettingen,4126,6.5,Einfamilienhaus,1290000.0,0.0003171760341111868,8.0,15.0,13,16.0,0,0,0,0,32
1982,47.5461006164551,165.0,8.71038436889648,Hettlingen,8442,5.5,Einfamilienhaus,1350000.0,0.0016247270531033994,19.0,31.0,13,13.0,3,0,0,3,37
2007,47.505699157714794,201.0,8.5905818939209,Embrach,8424,6.5,Einfamilienhaus,1260000.0,0.00035944830851297163,14.0,27.0,12,12.0,3,0,0,3,35
2002,47.3079299926758,141.0,8.531064033508299,Adliswil,8134,4.5,Wohnung,1395000.0,0.030213635127509637,6.0,8.0,23,31.0,3,0,0,3,90
2017,47.203853607177706,138.0,9.223334312438961,Nesslau,9655,5.5,Einfamilienhaus,730000.0,0.021781564508865914,51.0,99.0,2,2.0,0,0,0,0,3
2001,47.5270881652832,230.0,7.90156030654907,Zuzgen,4315,5.0,Einfamilienhaus,1195000.0,0.0,21.0,45.0,10,10.0,0,0,0,0,18
2007,47.4012107849121,100.0,7.542761325836179,Breitenbach,4226,4.5,Wohnung,465000.0,0.03170514081797074,20.0,33.0,8,24.0,3,0,0,3,49
1990,46.2251510620117,124.0,7.34324026107788,Sion,1950,4.5,Wohnung,536000.0,0.0025490997105027985,55.0,60.0,2,20.0,3,0,0,3,85
2009,47.3767204284668,120.0,9.544252395629881,Altstätten,9450,4.5,Wohnung,555000.0,0.0,67.0,101.0,2,9.0,3,0,0,3,17
1850,46.193111419677706,400.0,5.9960231781005895,Dardagny,1283,9.0,Einfamilienhaus,3450000.0,0.0,19.0,39.0,14,16.0,4,3,0,3,35
2016,46.88781356811521,142.0,7.19309282302856,Kleinbösingen,3213,5.5,Einfamilienhaus,883000.0,0.079730144479708,21.0,40.0,5,6.0,0,0,0,0,18
2016,46.8556594848633,151.0,7.1847648620605495,Düdingen,3186,4.5,Sonstiges,760000.0,0.012940383307524835,15.0,21.0,17,24.0,3,0,3,3,57
2016,46.8327980041504,152.0,9.44355297088623,Domat/Ems,7013,3.5,Wohnung,820000.0,0.047829265283389655,68.0,93.0,15,27.0,3,0,0,3,56
1931,47.3734855651855,113.0,7.99347686767578,Niedergösgen,5013,7.0,Einfamilienhaus,495000.0,0.08173706940737907,35.0,54.0,6,8.0,3,0,3,3,24
1900,46.60461807250979,723.0,9.42652225494385,Andeer,7440,10.0,Sonstiges,680000.0,0.16377317849484618,70.0,136.0,2,3.0,4,0,0,4,3
1975,46.32629013061521,80.0,8.60467529296875,Cevio,6675,3.5,Einfamilienhaus,445000.0,0.0,53.0,109.0,10,11.0,3,0,0,3,3
2014,47.18735122680661,57.0,8.02403831481934,Wauwil,6242,2.5,Wohnung,399000.0,0.0,43.0,61.0,6,35.0,3,0,0,3,69
2016,47.4597396850586,84.0,9.58538436889648,Lutzenberg,9426,3.5,Wohnung,455000.0,0.006320886410848217,60.0,126.0,8,12.0,0,0,0,0,14
1975,47.4420585632324,98.0,9.46603393554688,Eggersriet,9034,4.5,Wohnung,370000.0,0.0,57.0,97.0,8,66.0,3,0,0,3,93
1990,47.4747505187988,160.0,9.05156707763672,Wil (SG),9500,6.5,Mehrfamilienhaus,1015000.0,0.004217623402239593,33.0,47.0,15,25.0,3,0,0,3,47
1987,47.2802619934082,185.0,7.522136688232419,Welschenrohr,4716,7.5,Einfamilienhaus,580000.0,0.0005849884803643074,44.0,84.0,9,11.0,3,0,0,3,23
2013,46.58381652832029,117.0,6.50803565979004,Gollion,1124,4.5,Wohnung,755000.0,0.0,15.0,38.0,4,31.0,0,0,0,0,93
2003,47.0852279663086,133.6,8.3974084854126,Udligenswil,6044,1.0,Einfamilienhaus,1090000.0,0.0,29.0,53.0,15,18.0,3,0,0,3,39
2017,46.98999404907229,103.0,6.8885211944580105,Peseux,2034,5.5,Wohnung,875000.0,0.0,35.0,66.0,4,17.0,3,0,3,3,32
1986,47.172580718994105,93.0,8.979207038879391,Reichenburg,8864,4.5,Mehrfamilienhaus,760000.0,0.021902457091724368,29.0,45.0,18,43.0,3,0,3,3,111
2016,47.716278076171896,140.0,8.646754264831541,Schaffhausen,8200,3.5,Mehrfamilienhaus,820000.0,0.0,34.0,48.0,14,37.0,3,0,0,3,81
1982,47.3027496337891,129.0,7.93695497512817,Oftringen,4665,4.5,Wohnung,485000.0,0.009000492051808267,32.0,51.0,5,23.0,0,0,0,0,51
2016,47.4630279541016,99.0,8.185488700866701,Habsburg,5245,4.5,Wohnung,695000.0,0.0268927910836249,23.0,42.0,8,28.0,4,3,3,3,50
1964,47.02250671386721,137.0,8.32255744934082,Horw,6048,5.5,Einfamilienhaus,1400000.0,0.0,36.0,74.0,12,21.0,3,0,0,3,46
2010,46.1979179382324,86.0,7.83959865570068,Grächen,3925,3.5,Wohnung,610000.0,0.0016606356253282446,104.0,129.0,6,36.0,0,0,0,0,17
1976,47.4383964538574,163.0,8.20573902130127,Birr,5242,5.5,Mehrfamilienhaus,900000.0,0.00039007136925003135,22.0,35.0,10,10.0,3,0,0,3,29
2016,47.3160247802734,112.0,8.182249069213869,Boniswil,5706,4.5,Wohnung,610000.0,0.0,33.0,44.0,9,19.0,3,0,3,0,29
2005,47.0100898742676,144.0,7.109911441802981,Ins,3232,5.5,Einfamilienhaus,970000.0,0.0001013862188011063,21.0,29.0,1,1.0,0,0,0,0,3
1983,47.440502166748,153.0,9.07435703277588,Jonschwil,9536,6.5,Einfamilienhaus,695000.0,0.03339426767167122,41.0,62.0,15,17.0,3,3,0,0,50
1908,46.90929794311521,197.0,9.43978214263916,Pfäfers,7315,9.0,Einfamilienhaus,680000.0,0.005137428898020463,62.0,104.0,5,5.0,3,3,3,0,12
1959,47.3137626647949,134.0,8.59719276428223,Küsnacht (ZH),8700,6.0,Mehrfamilienhaus,1800000.0,0.007556252154206839,10.0,6.0,12,14.0,3,0,0,3,20
2016,46.9886474609375,131.0,8.31344699859619,Hergiswil (NW),6052,4.5,Wohnung,1374500.0,0.4782605416924825,36.0,71.0,5,23.0,11,0,3,9,45
2004,46.97001647949221,124.0,7.47468042373657,Ittigen,3063,5.5,Wohnung,590000.0,0.018699855839076542,7.0,8.0,8,64.0,4,0,0,4,122
1974,47.3948783874512,80.0,8.00822353363037,Erlinsbach (SO),5015,3.5,Wohnung,360000.0,0.00995680690742766,34.0,53.0,8,32.0,7,3,3,4,66
2004,46.3717842102051,64.0,7.97455549240112,Naters,3914,3.0,Wohnung,450000.0,0.000980719721521948,96.0,100.0,1,1.0,4,0,0,4,3
2011,47.4262351989746,214.0,7.48091983795166,Röschenz,4244,6.5,Einfamilienhaus,1490000.0,0.003241827030327207,20.0,33.0,9,11.0,3,3,0,3,26
2017,47.3538093566895,175.0,9.27394485473633,Waldstatt,9104,6.5,Einfamilienhaus,968500.0,0.0005480511278472586,50.0,83.0,3,4.0,3,0,0,3,7
1988,47.4524421691895,140.0,8.28768062591553,Baden,5405,6.5,Mehrfamilienhaus,780000.0,0.0012620222043160485,20.0,16.0,22,37.0,3,0,0,3,98
2008,47.4240570068359,180.0,9.61873149871826,Berneck,9442,6.0,Einfamilienhaus,880000.0,0.0003674747440108898,64.0,118.0,17,24.0,3,0,0,3,76
1989,47.180938720703104,180.0,8.873026847839359,Galgenen,8854,5.5,Wohnung,1190000.0,0.0076425344171719735,23.0,54.0,10,64.0,5,0,0,5,117
1919,47.452449798584006,100.0,9.63484859466553,St. Margrethen,9430,5.5,Einfamilienhaus,470000.0,0.011176206763475034,61.0,77.0,9,42.0,6,0,3,5,86
1986,46.103084564209006,136.0,7.2375693321228,Bagnes,1936,3.5,Sonstiges,2750000.0,0.0002684576505750181,59.0,86.0,14,17.0,0,0,0,0,3
2016,46.9403800964355,182.0,7.77548694610596,Langnau im Emmental,3550,5.5,Einfamilienhaus,858000.0,0.01539841030357664,25.0,40.0,8,12.0,0,0,0,0,33
2010,46.8362426757813,82.0,9.28770160675049,Flims,7017,2.5,Wohnung,820000.0,0.0,78.0,119.0,8,70.0,0,0,0,0,13
1956,46.7771873474121,119.0,7.5761198997497585,Uetendorf,3661,5.0,Einfamilienhaus,650000.0,7.655086277042409e-05,17.0,37.0,1,4.0,0,0,0,0,5
2017,46.3442878723145,100.0,8.97329235076904,Biasca,6710,3.5,Wohnung,350000.0,0.03563421845665778,32.0,46.0,1,2.0,3,0,3,0,3
2017,47.1784324645996,220.0,6.901057243347171,Les Bois,2336,6.5,Einfamilienhaus,827000.0,0.0,56.0,96.0,2,2.0,0,0,0,0,5
2016,46.836612701415994,78.0,9.28210544586182,Flims,7017,3.5,Wohnung,845000.0,0.0,78.0,119.0,23,75.0,3,0,0,3,60
2016,47.1684226989746,310.0,8.14541625976563,Schenkon,6214,7.5,Einfamilienhaus,2850000.0,0.2586116129256061,40.0,71.0,8,9.0,0,0,0,0,27
2000,47.040103912353494,143.0,8.280467987060549,Kriens,6010,4.5,Wohnung,790000.0,0.0,34.0,79.0,10,12.0,3,0,0,3,36
2016,47.3154792785645,150.0,8.11099910736084,Unterkulm,5726,5.5,Einfamilienhaus,710000.0,0.0,37.0,54.0,10,15.0,0,0,0,0,32
1971,47.47725677490229,146.0,9.103536605834961,Zuzwil (SG),9524,7.5,Einfamilienhaus,1300000.0,0.0,37.0,66.0,10,10.0,3,0,3,0,20
2017,47.3624496459961,169.0,9.45322132110596,Gais,9056,5.5,Wohnung,1190000.0,0.0,58.0,118.0,8,23.0,3,0,0,3,19
1988,45.99946594238279,300.0,8.926764488220211,Lugano,6932,10.0,Einfamilienhaus,2500000.0,0.07169783908519277,7.0,10.0,8,11.0,0,0,0,0,18
2016,47.2991714477539,189.0,7.96931552886963,Zofingen,4800,5.5,Mehrfamilienhaus,895000.0,0.0004539736002178959,36.0,33.0,2,2.0,0,0,0,0,5
1980,46.8660087585449,95.0,9.89388465881348,Klosters-Serneus,7250,4.0,Wohnung,850000.0,0.015554677190847384,85.0,112.0,6,24.0,3,0,0,3,15
2008,47.35013580322271,155.0,8.24801921844482,Villmergen,5612,5.5,Wohnung,784000.0,0.0005666272902591684,26.0,43.0,21,36.0,3,0,0,3,104
1939,47.262447357177706,150.0,7.952045440673831,Brittnau,4805,7.0,Einfamilienhaus,799000.0,0.0002867541501448973,38.0,50.0,7,22.0,0,0,0,0,43
2016,47.1693458557129,100.0,8.06644248962402,Mauensee,6216,3.5,Wohnung,575000.0,0.13757602318755088,46.0,62.0,1,8.0,0,0,0,0,13
2009,46.9595794677734,93.0,10.3939733505249,Samnaun,7562,3.5,Wohnung,595000.0,0.0,161.0,247.0,4,17.0,3,0,0,3,13
2010,47.33325576782229,104.0,8.33934211730957,Bremgarten (AG),5626,4.5,Wohnung,542000.0,0.07085984837122783,23.0,50.0,8,36.0,3,0,3,0,65
1995,46.0814819335938,48.0,7.21557521820068,Bagnes,1934,2.0,Wohnung,355000.0,0.010240258845175022,59.0,86.0,9,24.0,3,0,0,3,41
2009,47.442623138427706,100.0,8.33445358276367,Neuenhof,5432,3.5,Wohnung,695000.0,0.07086193250822463,15.0,16.0,8,64.0,5,0,3,3,143
1995,46.7674751281738,74.0,9.065004348754881,Breil/Brigels,7165,3.5,Wohnung,650000.0,0.02020398250319561,99.0,134.0,5,12.0,3,0,0,3,9
1946,47.2610206604004,91.0,9.13102436065674,Ebnat-Kappel,9642,5.0,Einfamilienhaus,360000.0,0.030588822281975462,45.0,73.0,13,35.0,0,0,0,0,55
1900,47.4378547668457,240.0,7.96771383285522,Kienberg,4468,7.5,Einfamilienhaus,710000.0,0.00017815435523029768,30.0,55.0,3,3.0,3,0,3,0,6
2016,47.420257568359396,118.8,9.141282081604,Oberuzwil,9248,4.5,Wohnung,625000.0,0.0005325315020254023,41.0,63.0,9,22.0,3,0,3,0,51
2018,47.0567741394043,134.0,8.38297653198242,Meggen,6045,5.0,Wohnung,750000.0,0.056278621798530284,35.0,67.0,5,13.0,3,0,0,3,33
2017,47.114894866943395,65.0,7.84726095199585,Huttwil,4950,2.5,Wohnung,360000.0,0.0,38.0,70.0,8,24.0,6,0,3,4,27
2000,47.0836181640625,147.0,7.06145477294922,Lignières,2523,5.5,Wohnung,475000.0,0.00022652362830265297,36.0,74.0,2,12.0,0,0,0,0,8
1987,47.0863723754883,137.0,8.11318397521973,Ruswil,6017,6.0,Mehrfamilienhaus,830000.0,0.00036254629313816266,43.0,87.0,12,14.0,3,0,3,3,36
2009,47.489162445068395,104.0,7.60880184173584,Dornach,4143,4.5,Wohnung,740000.0,0.02306795023280953,11.0,10.0,9,53.0,23,0,3,20,76
1976,47.2738037109375,267.0,8.06852626800537,Kirchleerau,5054,7.5,Einfamilienhaus,1380000.0,0.0002343741479665621,33.0,66.0,6,6.0,3,0,3,0,9
2013,47.3532600402832,145.0,8.460009574890138,Birmensdorf (ZH),8903,4.5,Wohnung,1140000.0,0.0007723939891081383,7.0,9.0,3,16.0,3,0,0,3,33
1975,46.87106704711911,95.0,9.88847541809082,Klosters-Serneus,7250,3.5,Wohnung,815000.0,0.015100076899024538,85.0,112.0,6,14.0,0,0,0,0,4
2014,46.90317153930661,179.0,8.62518310546875,Flüelen,6454,5.5,Sonstiges,998000.0,0.31313003546648155,45.0,69.0,13,48.0,8,0,3,6,108
2003,46.1067504882813,116.0,7.92345952987671,Saas-Fee,3906,5.0,Wohnung,1270000.0,0.0,105.0,107.0,17,63.0,3,0,0,3,42
1983,47.50260162353521,280.0,8.34752750396729,Ehrendingen,5420,5.5,Wohnung,950000.0,0.006246419374072677,23.0,39.0,10,27.0,3,0,3,3,61
1971,47.539249420165994,73.0,7.5554313659667995,Binningen,4102,3.5,Wohnung,445000.0,0.00022624713064591718,4.0,10.0,7,16.0,3,0,0,3,63
1998,47.398250579834006,87.0,7.545001029968259,Büsserach,4227,3.5,Wohnung,440000.0,0.04906826834643843,23.0,36.0,2,12.0,0,0,0,0,19
1986,47.5745506286621,151.0,8.71692371368408,Dägerlen,8471,5.5,Einfamilienhaus,690000.0,0.0,23.0,40.0,7,8.0,3,3,0,3,28
2013,46.622257232665994,152.0,7.04850149154663,Bulle,1630,5.5,Wohnung,770000.0,0.0,30.0,56.0,4,25.0,6,0,4,3,57
1975,47.1143569946289,145.0,9.18024635314941,Glarus Nord,8874,5.5,Einfamilienhaus,780000.0,0.33560769413044234,38.0,59.0,7,7.0,0,0,0,0,15
1978,47.0241508483887,105.0,8.45503234863281,Weggis,6353,3.5,Wohnung,835000.0,0.5943483041990407,32.0,84.0,7,29.0,3,0,0,3,20
2000,47.1813354492188,170.0,8.87641429901123,Galgenen,8854,5.5,Mehrfamilienhaus,898000.0,0.009546408091658562,23.0,54.0,21,29.0,4,0,3,3,80
2013,47.348705291748,160.0,7.317883014678959,Courtételle,2852,4.5,Einfamilienhaus,920000.0,0.011048484985033332,36.0,48.0,6,7.0,3,0,0,3,13
1977,46.2716598510742,140.0,7.82814359664917,Bürchen,3935,7.0,Sonstiges,520000.0,0.0,83.0,96.0,15,20.0,0,0,0,0,3
1955,47.3667488098145,180.0,7.95672941207886,Obergösgen,4653,7.0,Einfamilienhaus,850000.0,0.05991647779887652,37.0,52.0,14,14.0,0,0,0,0,38
1994,47.41059875488279,132.0,9.04458904266357,Kirchberg (SG),9533,5.5,Wohnung,530000.0,0.0,38.0,61.0,12,38.0,3,0,0,3,87
